subsection_id,paper_rank,paper_id,pmid,pmcid,doi,title,source_format,hybrid_score,lexical_score,semantic_score,evidence_role_hint,selected_for_packet,selection_reason,top_chunk_uids
SUB007,10,pmid-34552006,34552006,,10.1158/1535-7163.MCT-20-0981,Phosphoproteomics Identifies PI3K Inhibitor-selective Adaptive Responses in Pancreatic Cancer Cell Therapy and Resistance.,pdf,0.053015,0.000000,2.141304,primary_for_subsection,1,top_ranked,pmid-34552006:CH0006;pmid-34552006:CH0037;pmid-34552006:CH0041
SUB007,11,pmid-33036331,33036331,PMC7601167,10.3390/jcm9103214,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,pmc_xml,0.051742,108.037180,1.391648,primary_for_subsection,1,stage4_primary_force_included,pmid-33036331:CH0019;pmid-33036331:CH0020;pmid-33036331:CH0006
SUB007,12,pmid-42445743,42445743,PMC13361340,10.2147/DDDT.S611371,Precision Endocrine-Based Combinations After CDK4/6 Inhibitor Progression in HR-Positive Metastatic Breast Cancer.,pmc_xml,0.046899,212.773144,1.416823,context_for_subsection,0,not_selected,pmid-42445743:CH0014;pmid-42445743:CH0016;pmid-42445743:CH0010
SUB007,13,pmid-37501404,37501404,PMC10701778,10.1002/1878-0261.13500,Activation of the EGFR/PI3K/AKT pathway limits the efficacy of trametinib treatment in head and neck cancer.,pmc_xml,0.044408,310.291649,0.698097,global_primary_retrieved,0,not_selected,pmid-37501404:CH0035;pmid-37501404:CH0025;pmid-37501404:CH0017
SUB007,14,pmid-41620612,41620612,PMC12964663,10.1186/s13058-025-02152-0,Sequential use of PI3K/AKT/mTOR pathway inhibitors alpelisib and everolimus in patients with hormone receptor-positive metastatic breast cancer.,pmc_xml,0.043826,204.688566,1.427016,global_primary_retrieved,0,not_selected,pmid-41620612:CH0032;pmid-41620612:CH0031;pmid-41620612:CH0035
SUB007,15,pmid-33059733,33059733,PMC7559997,10.1186/s13046-020-01713-9,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,pmc_xml,0.043528,200.360390,1.444607,global_primary_retrieved,0,not_selected,pmid-33059733:CH0052;pmid-33059733:CH0008;pmid-33059733:CH0050
SUB007,16,pmid-42351448,42351448,PMC13298351,10.3390/diagnostics16121790,"Post-CDK4/6 Inhibitor Therapeutic Approaches in Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer: Current Evidence and Emerging Strategies-A Narrative Review.",pmc_xml,0.042379,323.187615,0.000000,context_for_subsection,0,not_selected,pmid-42351448:CH0008;pmid-42351448:CH0054;pmid-42351448:CH0005
SUB007,17,pmid-33668685,33668685,PMC7918312,10.3390/ijms22041882,"PRKAR1B-AS2 Long Noncoding RNA Promotes Tumorigenesis, Survival, and Chemoresistance via the PI3K/AKT/mTOR Pathway.",pmc_xml,0.041897,107.594024,0.690748,primary_for_subsection,1,stage4_primary_force_included,pmid-33668685:CH0006;pmid-33668685:CH0005
SUB007,18,pmid-40991650,40991650,PMC12618074,10.1172/JCI180927,USP10/GSK3β-mediated inhibition of PTEN drives resistance to PI3K inhibitors in breast cancer.,pmc_xml,0.040502,0.000000,2.204260,global_primary_retrieved,0,not_selected,pmid-40991650:CH0009;pmid-40991650:CH0064;pmid-40991650:CH0057
SUB007,19,pmid-37101291,37101291,PMC10131374,10.1186/s13073-023-01181-8,"Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2-, PIK3CA-mutated breast cancers.",pmc_xml,0.037609,107.020644,1.441275,global_primary_retrieved,0,not_selected,pmid-37101291:CH0028;pmid-37101291:CH0027;pmid-37101291:CH0026
SUB007,20,pmid-40113784,40113784,PMC11926384,10.1038/s41392-025-02180-4,Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs.,pmc_xml,0.035159,97.062709,0.690596,primary_for_subsection,1,stage4_primary_force_included,pmid-40113784:CH0001;pmid-40113784:CH0005
SUB007,21,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,pmc_xml,0.032346,0.000000,0.722981,primary_for_subsection,1,stage4_primary_force_included,pmid-37044095:CH0007
SUB007,22,pmid-37553597,37553597,PMC10408073,10.1186/s12885-023-11243-0,BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells.,pmc_xml,0.032010,304.200854,0.000000,global_primary_retrieved,0,not_selected,pmid-37553597:CH0033;pmid-37553597:CH0008;pmid-37553597:CH0001
SUB007,23,pmid-37348428,37348428,PMC10314290,10.1016/j.neo.2023.100913,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,pmc_xml,0.031851,306.074154,0.000000,global_primary_retrieved,0,not_selected,pmid-37348428:CH0007;pmid-37348428:CH0002;pmid-37348428:CH0037
SUB007,24,pmid-29895527,29895527,PMC7439002,10.1530/ERC-18-0159,The role of GSK3 and its reversal with GSK3 antagonism in everolimus resistance.,pmc_xml,0.029259,0.000000,0.699266,primary_for_subsection,1,stage4_primary_force_included,pmid-29895527:CH0051
SUB007,25,pmid-40510030,40510030,PMC12159599,10.20517/cdr.2024.181,FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor.,pmc_xml,0.028065,0.000000,0.691787,primary_for_subsection,1,stage4_primary_force_included,pmid-40510030:CH0006
SUB007,26,pmid-32782489,32782489,PMC7388095,10.1177/1758835920940939,Targeting the PI3K/Akt/mTOR pathway in estrogen-receptor positive HER2 negative advanced breast cancer.,pmc_xml,0.026365,199.449895,0.688794,context_for_subsection,0,not_selected,pmid-32782489:CH0015;pmid-32782489:CH0034;pmid-32782489:CH0020
SUB007,27,pmid-32252811,32252811,PMC7137211,10.1186/s13058-020-01271-0,Everolimus versus alpelisib in advanced hormone receptor-positive HER2-negative breast cancer: targeting different nodes of the PI3K/AKT/mTORC1 pathway with different clinical implications.,pmc_xml,0.024923,197.817286,0.688507,context_for_subsection,0,not_selected,pmid-32252811:CH0017;pmid-32252811:CH0061
SUB007,28,pmid-35968355,35968355,PMC9360227,,PI3K inhibitors in trastuzumab-resistant HER2-positive breast cancer cells with PI3K pathway alterations.,pdf,0.023327,194.544692,0.693012,context_for_subsection,0,not_selected,pmid-35968355:CH0005;pmid-35968355:CH0001;pmid-35968355:CH0025
SUB007,29,pmid-34020697,34020697,PMC8139055,10.1186/s13058-021-01433-8,Analysis of genomic and non-genomic signaling of estrogen receptor in PDX models of breast cancer treated with a combination of the PI3K inhibitor alpelisib (BYL719) and fulvestrant.,pmc_xml,0.021368,204.209493,0.000000,global_primary_retrieved,0,not_selected,pmid-34020697:CH0006;pmid-34020697:CH0005
SUB007,30,pmid-30588709,30588709,PMC6398875,10.1111/cas.13923,"Phase I study of alpelisib (BYL719), an α-specific PI3K inhibitor, in Japanese patients with advanced solid tumors.",pmc_xml,0.016808,97.615696,0.698868,global_primary_retrieved,0,not_selected,pmid-30588709:CH0003
SUB007,31,pmid-28382169,28382169,PMC5381259,10.7150/thno.17830,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,pmc_xml,0.016701,0.000000,1.388362,context_for_subsection,0,not_selected,pmid-28382169:CH0040;pmid-28382169:CH0008
SUB007,32,pmid-24249715,24249715,PMC3902650,10.1158/1535-7163.MCT-13-0518,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,pmc_xml,0.016681,97.891788,0.697891,global_primary_retrieved,0,not_selected,pmid-24249715:CH0042;pmid-24249715:CH0002
SUB007,33,pmid-41976378,41976378,PMC13072385,10.3390/cancers18071156,"Impact of Time of Administration, Fasting, and a Low-Carbohydrate Diet on Alpelisib-Associated Hyperglycemia and Efficacy: A Pilot Randomized Controlled Phase IIb Trial.",pmc_xml,0.015873,110.954206,0.000000,global_primary_retrieved,0,not_selected,pmid-41976378:CH0022
SUB007,34,pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,0.015690,96.427093,0.695422,global_primary_retrieved,0,not_selected,pmid-39236276:CH0005
SUB007,35,pmid-39539943,39539943,PMC11558728,10.1177/17588359241297101,Elacestrant plus alpelisib in an ESR1 and PIK3CA co-mutated and heavily pretreated metastatic breast cancer: the first case report for combination efficacy and safety.,pmc_xml,0.011236,102.322070,0.000000,global_primary_retrieved,0,not_selected,pmid-39539943:CH0006
SUB007,36,pmid-39217059,39217059,PMC11840667,10.1016/j.clbc.2024.08.001,A Phase I Trial of Alpelisib Combined With Capecitabine in Patients With HER2-Negative Metastatic Breast Cancer.,pmc_xml,0.010000,100.233051,0.000000,global_primary_retrieved,0,not_selected,pmid-39217059:CH0025
SUB007,37,pmid-35178031,35178031,PMC8843667,10.3389/fendo.2022.802612,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",pmc_xml,0.008772,99.272783,0.000000,global_primary_retrieved,0,not_selected,pmid-35178031:CH0028
SUB007,38,pmid-39469631,39469631,PMC11514072,10.3389/fphar.2024.1443422,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,pmc_xml,0.008696,0.000000,0.696027,context_for_subsection,0,not_selected,pmid-39469631:CH0041
SUB007,39,pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,pmc_xml,0.008621,98.852246,0.000000,global_primary_retrieved,0,not_selected,pmid-39935426:CH0019
SUB007,40,pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,pmc_xml,0.008264,98.615940,0.000000,global_primary_retrieved,0,not_selected,pmid-33947692:CH0034
SUB007,41,pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",pmc_xml,0.008065,98.499050,0.000000,global_primary_retrieved,0,not_selected,pmid-33190190:CH0048
SUB007,42,pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,pmc_xml,0.007692,97.760561,0.000000,global_primary_retrieved,0,not_selected,pmid-33575071:CH0035
SUB007,43,pmid-34067117,34067117,PMC8125641,10.3390/cancers13092250,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,pmc_xml,0.007353,97.048599,0.000000,global_primary_retrieved,0,not_selected,pmid-34067117:CH0025
SUB008,1,pmid-28382169,28382169,PMC5381259,10.7150/thno.17830,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,pmc_xml,0.101679,355.428488,2.172246,primary_for_subsection,1,top_ranked,pmid-28382169:CH0020;pmid-28382169:CH0036;pmid-28382169:CH0008
SUB008,2,pmid-27048245,27048245,PMC4820873,10.1186/s13058-016-0697-1,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,pmc_xml,0.094104,330.860596,2.173842,primary_for_subsection,1,top_ranked,pmid-27048245:CH0041;pmid-27048245:CH0001;pmid-27048245:CH0044
SUB008,3,pmid-37501404,37501404,PMC10701778,10.1002/1878-0261.13500,Activation of the EGFR/PI3K/AKT pathway limits the efficacy of trametinib treatment in head and neck cancer.,pmc_xml,0.066196,346.750692,0.692757,primary_for_subsection,1,top_ranked,pmid-37501404:CH0035;pmid-37501404:CH0036;pmid-37501404:CH0005
SUB008,4,pmid-24263233,24263233,PMC3849569,10.1038/emm.2013.115,Phosphoproteomic analysis identifies activated MET-axis PI3K/AKT and MAPK/ERK in lapatinib-resistant cancer cell line.,pmc_xml,0.063966,366.384721,0.000000,primary_for_subsection,1,top_ranked,pmid-24263233:CH0018;pmid-24263233:CH0016;pmid-24263233:CH0014
SUB008,5,pmid-40510030,40510030,PMC12159599,10.20517/cdr.2024.181,FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor.,pmc_xml,0.063727,218.076510,1.411708,primary_for_subsection,1,top_ranked,pmid-40510030:CH0006;pmid-40510030:CH0004;pmid-40510030:CH0043
SUB008,6,pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,pmc_xml,0.055842,233.076761,0.694941,primary_for_subsection,1,top_ranked,pmid-33947692:CH0034;pmid-33947692:CH0023;pmid-33947692:CH0007
SUB008,7,pmid-29231907,29231907,PMC5742817,10.3390/cancers9120169,Activated HGF-c-Met Axis in Head and Neck Cancer.,pmc_xml,0.054763,331.161405,0.000000,primary_for_subsection,1,top_ranked,pmid-29231907:CH0042;pmid-29231907:CH0002;pmid-29231907:CH0011
SUB008,8,pmid-39469631,39469631,PMC11514072,10.3389/fphar.2024.1443422,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,pmc_xml,0.051630,321.911220,0.000000,primary_for_subsection,1,top_ranked,pmid-39469631:CH0023;pmid-39469631:CH0003;pmid-39469631:CH0022
SUB008,9,pmid-37101291,37101291,PMC10131374,10.1186/s13073-023-01181-8,"Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2-, PIK3CA-mutated breast cancers.",pmc_xml,0.048163,220.926929,1.439489,global_primary_retrieved,1,top_ranked,pmid-37101291:CH0026;pmid-37101291:CH0027
SUB008,10,pmid-33059733,33059733,PMC7559997,10.1186/s13046-020-01713-9,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,pmc_xml,0.046830,99.554117,2.159620,context_for_subsection,1,top_ranked,pmid-33059733:CH0052;pmid-33059733:CH0008;pmid-33059733:CH0007
SUB008,11,pmid-24249715,24249715,PMC3902650,10.1158/1535-7163.MCT-13-0518,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,pmc_xml,0.045648,202.716961,0.694280,primary_for_subsection,1,stage4_primary_force_included,pmid-24249715:CH0004;pmid-24249715:CH0042;pmid-24249715:CH0041
SUB008,12,pmid-37553597,37553597,PMC10408073,10.1186/s12885-023-11243-0,BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells.,pmc_xml,0.045444,103.129861,1.382860,primary_for_subsection,1,stage4_primary_force_included,pmid-37553597:CH0001;pmid-37553597:CH0009;pmid-37553597:CH0034
SUB008,13,pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,pmc_xml,0.040782,0.000000,2.173353,global_primary_retrieved,0,not_selected,pmid-27604488:CH0054;pmid-27604488:CH0005;pmid-27604488:CH0055
SUB008,14,pmid-25873175,25873175,PMC4398915,10.1016/j.ccell.2015.03.010,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,pmc_xml,0.038696,102.027814,0.701515,primary_for_subsection,1,stage4_primary_force_included,pmid-25873175:CH0001;pmid-25873175:CH0038
SUB008,15,pmid-34552006,34552006,,10.1158/1535-7163.MCT-20-0981,Phosphoproteomics Identifies PI3K Inhibitor-selective Adaptive Responses in Pancreatic Cancer Cell Therapy and Resistance.,pdf,0.038655,0.000000,2.167228,global_primary_retrieved,0,not_selected,pmid-34552006:CH0037;pmid-34552006:CH0006;pmid-34552006:CH0040
SUB008,16,pmid-42445743,42445743,PMC13361340,10.2147/DDDT.S611371,Precision Endocrine-Based Combinations After CDK4/6 Inhibitor Progression in HR-Positive Metastatic Breast Cancer.,pmc_xml,0.038211,104.792809,2.092819,context_for_subsection,0,not_selected,pmid-42445743:CH0014;pmid-42445743:CH0015;pmid-42445743:CH0010
SUB008,17,pmid-37339176,37339176,PMC10543974,10.1158/0008-5472.CAN-23-0282,Tipifarnib Potentiates the Antitumor Effects of PI3Kα Inhibition in PIK3CA- and HRAS-Dysregulated HNSCC via Convergent Inhibition of mTOR Activity.,pmc_xml,0.037898,312.612603,0.700513,global_primary_retrieved,0,not_selected,pmid-37339176:CH0036;pmid-37339176:CH0035;pmid-37339176:CH0011
SUB008,18,pmid-31859350,31859350,PMC6923785,10.1093/annonc/mdz280,Biomarkers of response and resistance to PI3K inhibitors in estrogen receptor-positive breast cancer patients and combination therapies involving PI3K inhibitors.,pmc_xml,0.034177,0.000000,2.138260,context_for_subsection,0,not_selected,pmid-31859350:CH0012;pmid-31859350:CH0001;pmid-31859350:CH0040
SUB008,19,pmid-35968355,35968355,PMC9360227,,PI3K inhibitors in trastuzumab-resistant HER2-positive breast cancer cells with PI3K pathway alterations.,pdf,0.031765,0.000000,0.713051,primary_for_subsection,1,stage4_primary_force_included,pmid-35968355:CH0005
SUB008,20,pmid-39920872,39920872,PMC11806886,10.1186/s40170-025-00375-5,CD36 inhibition enhances the anti-proliferative effects of PI3K inhibitors in PTEN-loss anti-HER2 resistant breast cancer cells.,pmc_xml,0.030870,0.000000,0.705659,primary_for_subsection,1,stage4_primary_force_included,pmid-39920872:CH0001
SUB008,21,pmid-33024087,33024087,PMC7538592,10.1038/s41419-020-03037-0,CD44/HA signaling mediates acquired resistance to a PI3Kα inhibitor.,pmc_xml,0.030378,98.385782,1.426895,context_for_subsection,0,not_selected,pmid-33024087:CH0062;pmid-33024087:CH0004
SUB008,22,pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,pmc_xml,0.029298,0.000000,2.103616,global_primary_retrieved,0,not_selected,pmid-37916958:CH0033;pmid-37916958:CH0038;pmid-37916958:CH0002
SUB008,23,pmid-34067117,34067117,PMC8125641,10.3390/cancers13092250,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,pmc_xml,0.027798,309.336690,0.000000,context_for_subsection,0,not_selected,pmid-34067117:CH0024;pmid-34067117:CH0002;pmid-34067117:CH0030
SUB008,24,pmid-25877889,25877889,PMC4433148,10.1126/scitranslmed.aaa4442,PI3K inhibition results in enhanced estrogen receptor function and dependence in hormone receptor-positive breast cancer.,pmc_xml,0.021900,0.000000,1.415316,global_primary_retrieved,0,not_selected,pmid-25877889:CH0005;pmid-25877889:CH0006
SUB008,25,pmid-36913051,36913051,PMC10147754,10.1007/s10549-023-06895-2,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-36913051:CH0001;pmid-36913051:CH0002;pmid-36913051:CH0003
SUB008,26,pmid-37348428,37348428,PMC10314290,10.1016/j.neo.2023.100913,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-37348428:CH0001;pmid-37348428:CH0002;pmid-37348428:CH0003
SUB008,27,pmid-40991650,40991650,PMC12618074,10.1172/JCI180927,USP10/GSK3β-mediated inhibition of PTEN drives resistance to PI3K inhibitors in breast cancer.,pmc_xml,0.019887,0.000000,1.403969,global_primary_retrieved,0,not_selected,pmid-40991650:CH0009;pmid-40991650:CH0064
SUB008,28,pmid-42351448,42351448,PMC13298351,10.3390/diagnostics16121790,"Post-CDK4/6 Inhibitor Therapeutic Approaches in Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer: Current Evidence and Emerging Strategies-A Narrative Review.",pmc_xml,0.019879,210.212047,0.000000,context_for_subsection,0,not_selected,pmid-42351448:CH0041;pmid-42351448:CH0018
SUB008,29,pmid-35075945,35075945,PMC8793384,10.1177/15347354211073163,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,pmc_xml,0.019638,209.205516,0.000000,global_primary_retrieved,0,not_selected,pmid-35075945:CH0003;pmid-35075945:CH0036
SUB008,30,pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,pmc_xml,0.019116,207.759640,0.000000,context_for_subsection,0,not_selected,pmid-33575071:CH0035;pmid-33575071:CH0028
SUB008,31,pmid-32864625,32864625,PMC7450824,10.1038/s43018-020-0047-1,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,pmc_xml,0.018379,0.000000,1.391740,global_primary_retrieved,0,not_selected,pmid-32864625:CH0004;pmid-32864625:CH0035
SUB008,32,pmid-23903756,23903756,PMC3935768,10.1126/scitranslmed.3005747,mTORC1 inhibition is required for sensitivity to PI3K p110α inhibitors in PIK3CA-mutant breast cancer.,pmc_xml,0.018130,0.000000,1.393974,global_primary_retrieved,0,not_selected,pmid-23903756:CH0001;pmid-23903756:CH0002
SUB008,33,pmid-42074235,42074235,PMC13116710,10.3390/ijms27083597,SGLT2 Inhibitor Dapagliflozin Attenuates Cardiomyocyte Injury and Inflammation Induced by PI3Kα-Selective Inhibitor Alpelisib and Fulvestrant Under Hyperglycemia.,pmc_xml,0.017008,103.598772,0.685656,context_for_subsection,0,not_selected,pmid-42074235:CH0040;pmid-42074235:CH0007
SUB008,34,pmid-33036331,33036331,PMC7601167,10.3390/jcm9103214,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,pmc_xml,0.014286,0.000000,0.730092,global_primary_retrieved,0,not_selected,pmid-33036331:CH0020
SUB008,35,pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,pmc_xml,0.011765,110.625172,0.000000,global_primary_retrieved,0,not_selected,pmid-39935426:CH0019
SUB008,36,pmid-33976551,33976551,PMC8104980,10.2147/OTT.S298720,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",pmc_xml,0.010753,107.227557,0.000000,context_for_subsection,0,not_selected,pmid-33976551:CH0030
SUB008,37,pmid-37743730,37743730,PMC10863751,10.1002/cncr.34928,"Incidence, risk factors, and management of alpelisib-associated hyperglycemia in metastatic breast cancer.",pmc_xml,0.010309,106.238724,0.000000,global_primary_retrieved,0,not_selected,pmid-37743730:CH0037
SUB008,38,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,pmc_xml,0.010101,0.000000,0.702363,global_primary_retrieved,0,not_selected,pmid-37044095:CH0007
SUB008,39,pmid-36321996,36321996,PMC10011882,10.1158/1078-0432.CCR-22-2115,Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma.,pmc_xml,0.009615,0.000000,0.700035,global_primary_retrieved,0,not_selected,pmid-36321996:CH0048
SUB008,40,pmid-37623743,37623743,PMC10618743,10.1158/2159-8290.CD-23-0396,"STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts.",pmc_xml,0.009259,103.130543,0.000000,global_primary_retrieved,0,not_selected,pmid-37623743:CH0006
SUB008,41,pmid-30588709,30588709,PMC6398875,10.1111/cas.13923,"Phase I study of alpelisib (BYL719), an α-specific PI3K inhibitor, in Japanese patients with advanced solid tumors.",pmc_xml,0.009259,0.000000,0.698531,global_primary_retrieved,0,not_selected,pmid-30588709:CH0004
SUB008,42,pmid-32782489,32782489,PMC7388095,10.1177/1758835920940939,Targeting the PI3K/Akt/mTOR pathway in estrogen-receptor positive HER2 negative advanced breast cancer.,pmc_xml,0.009174,0.000000,0.698067,context_for_subsection,0,not_selected,pmid-32782489:CH0010
SUB008,43,pmid-40454641,40454641,PMC13496148,10.1056/NEJMoa2501796,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,pmc_xml,0.009009,0.000000,0.696960,global_primary_retrieved,0,not_selected,pmid-40454641:CH0006
SUB008,44,pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",pmc_xml,0.008403,101.501346,0.000000,context_for_subsection,0,not_selected,pmid-33190190:CH0048
SUB008,45,pmid-35181669,35181669,PMC8857304,10.1038/s41523-022-00382-5,PIK3CA co-occurring mutations and copy-number gain in hormone receptor positive and HER2 negative breast cancer.,pmc_xml,0.008197,100.501294,0.000000,global_primary_retrieved,0,not_selected,pmid-35181669:CH0025
SUB008,46,pmid-27126994,27126994,PMC5085926,10.1158/1078-0432.CCR-16-0134,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",pmc_xml,0.008197,0.000000,0.692332,global_primary_retrieved,0,not_selected,pmid-27126994:CH0029
SUB008,47,pmid-39070139,39070139,PMC11272611,10.3389/fonc.2024.1390452,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",pmc_xml,0.008000,99.708268,0.000000,global_primary_retrieved,0,not_selected,pmid-39070139:CH0027
SUB008,48,pmid-40113784,40113784,PMC11926384,10.1038/s41392-025-02180-4,Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs.,pmc_xml,0.007812,0.000000,0.689566,context_for_subsection,0,not_selected,pmid-40113784:CH0001
SUB008,49,pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,0.007519,0.000000,0.686516,global_primary_retrieved,0,not_selected,pmid-39236276:CH0005
SUB008,50,pmid-39839709,39839709,PMC11748133,10.1093/pcmedi/pbae034,"Cell-free tumor DNA analysis in advanced or metastatic breast cancer patients: mutation frequencies, testing intention, and clinical impact.",pmc_xml,0.007463,98.874718,0.000000,global_primary_retrieved,0,not_selected,pmid-39839709:CH0028
SUB008,51,pmid-36428975,36428975,PMC9688837,10.3390/cells11223545,Analytical Performance of Next-Generation Sequencing and RT-PCR on Formalin-Fixed Paraffin-Embedded Tumor Tissues for PIK3CA Testing in HR+/HER2- Breast Cancer.,pmc_xml,0.007407,98.836910,0.000000,global_primary_retrieved,0,not_selected,pmid-36428975:CH0012
